Date,Channel,CampaignType,CampaignName,Cost,Impressions,Clicks,Conversions,Revenue
2025-11-22,Microsoft Ads,Search,MS_Search_Brand,47.49,1975,79,3,215.35
2025-11-22,Microsoft Ads,Shopping,MS_Shopping_Feed,101.53,11267,169,3,254.85
2025-11-23,Google Ads,Search,GG_Search_Brand,561.25,11700,468,72,5768.0
2025-11-23,Google Ads,Search,GG_Search_Generic,1207.12,25150,1006,65,5171.51
2025-11-23,Google Ads,PMax,GG_PMax_Performance,2384.68,99350,1987,211,16849.36
2025-11-23,Google Ads,Shopping,GG_Shopping_Top_Products,1710.34,95000,1425,184,14746.25
2025-11-23,Meta Ads,Prospecting,FB_Prospecting_Broad,2051.86,171000,2565,163,13032.31
2025-11-23,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1316.36,109667,1645,116,9249.85
2025-11-23,Meta Ads,Retargeting,FB_Retargeting_Catalog,589.53,49133,737,81,6483.38
2025-11-23,Microsoft Ads,Search,MS_Search_Brand,176.1,7325,293,25,1965.67
2025-11-23,Microsoft Ads,Shopping,MS_Shopping_Feed,370.69,41200,618,28,2249.84
2025-11-24,Google Ads,Search,GG_Search_Brand,471.05,9825,393,51,4116.92
2025-11-24,Google Ads,Search,GG_Search_Generic,1369.03,28525,1141,80,6435.06
2025-11-24,Google Ads,PMax,GG_PMax_Performance,2760.14,115000,2300,272,21770.29
2025-11-24,Google Ads,Shopping,GG_Shopping_Top_Products,2080.76,115600,1734,261,20851.54
2025-11-24,Meta Ads,Prospecting,FB_Prospecting_Broad,2469.16,205733,3086,226,18063.31
2025-11-24,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1624.94,135400,2031,168,13439.59
2025-11-24,Meta Ads,Retargeting,FB_Retargeting_Catalog,631.21,52600,789,91,7254.81
2025-11-24,Microsoft Ads,Search,MS_Search_Brand,173.07,7200,288,23,1877.29
2025-11-24,Microsoft Ads,Shopping,MS_Shopping_Feed,398.26,44267,664,32,2531.09
2025-11-25,Google Ads,Search,GG_Search_Brand,550.21,11475,459,69,5521.72
2025-11-25,Google Ads,Search,GG_Search_Generic,1257.59,26200,1048,69,5539.54
2025-11-25,Google Ads,PMax,GG_PMax_Performance,2795.0,116450,2329,280,22436.23
2025-11-25,Google Ads,Shopping,GG_Shopping_Top_Products,1521.55,84533,1268,147,11796.14
2025-11-25,Meta Ads,Prospecting,FB_Prospecting_Broad,2177.35,181467,2722,180,14436.84
2025-11-25,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1321.91,110133,1652,116,9256.47
2025-11-25,Meta Ads,Retargeting,FB_Retargeting_Catalog,600.59,50067,751,83,6663.4
2025-11-25,Microsoft Ads,Search,MS_Search_Brand,164.95,6875,275,22,1729.96
2025-11-25,Microsoft Ads,Shopping,MS_Shopping_Feed,376.91,41867,628,29,2303.53
2025-11-26,Google Ads,Search,GG_Search_Brand,399.76,8325,333,39,3104.08
2025-11-26,Google Ads,Search,GG_Search_Generic,1312.67,27350,1094,76,6086.68
2025-11-26,Google Ads,PMax,GG_PMax_Performance,2829.98,117900,2358,291,23302.28
2025-11-26,Google Ads,Shopping,GG_Shopping_Top_Products,1491.29,82867,1243,144,11536.55
2025-11-26,Meta Ads,Prospecting,FB_Prospecting_Broad,1641.51,136800,2052,109,8690.71
2025-11-26,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1261.38,105133,1577,108,8616.25
2025-11-26,Meta Ads,Retargeting,FB_Retargeting_Catalog,687.16,57267,859,108,8675.18
2025-11-26,Microsoft Ads,Search,MS_Search_Brand,139.22,5800,232,16,1282.76
2025-11-26,Microsoft Ads,Shopping,MS_Shopping_Feed,293.71,32667,490,18,1475.31
2025-11-27,Google Ads,Search,GG_Search_Brand,440.18,9175,367,47,3727.62
2025-11-27,Google Ads,Search,GG_Search_Generic,1139.64,23750,950,59,4705.21
2025-11-27,Google Ads,PMax,GG_PMax_Performance,2615.33,108950,2179,253,20232.15
2025-11-27,Google Ads,Shopping,GG_Shopping_Top_Products,1300.9,72267,1084,112,8990.44
2025-11-27,Meta Ads,Prospecting,FB_Prospecting_Broad,1928.88,160733,2411,147,11768.93
2025-11-27,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1350.89,112600,1689,123,9821.39
2025-11-27,Meta Ads,Retargeting,FB_Retargeting_Catalog,594.74,49533,743,83,6670.56
2025-11-27,Microsoft Ads,Search,MS_Search_Brand,150.94,6300,252,19,1496.53
2025-11-27,Microsoft Ads,Shopping,MS_Shopping_Feed,260.04,28867,433,15,1181.74
2025-11-28,Google Ads,Search,GG_Search_Brand,463.91,9675,387,52,4125.36
2025-11-28,Google Ads,Search,GG_Search_Generic,1190.92,24800,992,64,5126.28
2025-11-28,Google Ads,PMax,GG_PMax_Performance,2391.05,99650,1993,215,17210.39
2025-11-28,Google Ads,Shopping,GG_Shopping_Top_Products,1622.7,90133,1352,170,13600.8
2025-11-28,Meta Ads,Prospecting,FB_Prospecting_Broad,1585.5,132133,1982,103,8216.07
2025-11-28,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1020.35,85000,1275,73,5861.93
2025-11-28,Meta Ads,Retargeting,FB_Retargeting_Catalog,651.17,54267,814,99,7921.2
2025-11-28,Microsoft Ads,Search,MS_Search_Brand,135.19,5625,225,15,1224.78
2025-11-28,Microsoft Ads,Shopping,MS_Shopping_Feed,274.9,30533,458,16,1315.79
2025-11-29,Google Ads,Search,GG_Search_Brand,405.51,8450,338,42,3323.88
2025-11-29,Google Ads,Search,GG_Search_Generic,853.07,17775,711,36,2847.67
2025-11-29,Google Ads,PMax,GG_PMax_Performance,1686.79,70300,1406,116,9291.58
2025-11-29,Google Ads,Shopping,GG_Shopping_Top_Products,1291.72,71733,1076,115,9213.16
2025-11-29,Meta Ads,Prospecting,FB_Prospecting_Broad,1335.12,111267,1669,77,6166.36
2025-11-29,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1068.38,89000,1335,83,6603.53
2025-11-29,Meta Ads,Retargeting,FB_Retargeting_Catalog,541.38,45133,677,73,5817.67
2025-11-29,Microsoft Ads,Search,MS_Search_Brand,118.39,4925,197,12,989.29
2025-11-29,Microsoft Ads,Shopping,MS_Shopping_Feed,219.68,24400,366,11,895.86
2025-11-30,Google Ads,Search,GG_Search_Brand,214.13,4450,178,14,1149.81
2025-11-30,Google Ads,Search,GG_Search_Generic,437.24,9100,364,12,922.72
2025-11-30,Google Ads,PMax,GG_PMax_Performance,1022.7,42600,852,52,4144.54
2025-11-30,Google Ads,Shopping,GG_Shopping_Top_Products,561.47,31200,468,27,2197.24
2025-11-30,Meta Ads,Prospecting,FB_Prospecting_Broad,814.29,67867,1018,35,2785.81
2025-11-30,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,508.29,42333,635,23,1873.16
2025-11-30,Meta Ads,Retargeting,FB_Retargeting_Catalog,241.49,20133,302,18,1460.7
2025-11-30,Microsoft Ads,Search,MS_Search_Brand,66.04,2750,110,5,378.03
2025-11-30,Microsoft Ads,Shopping,MS_Shopping_Feed,116.35,12933,194,4,309.36
2025-12-01,Google Ads,Search,GG_Search_Brand,191.83,4000,160,11,894.57
2025-12-01,Google Ads,Search,GG_Search_Generic,649.22,13525,541,23,1873.3
2025-12-01,Google Ads,PMax,GG_PMax_Performance,1282.31,53450,1069,76,6098.62
2025-12-01,Google Ads,Shopping,GG_Shopping_Top_Products,803.45,44667,670,52,4157.94
2025-12-01,Meta Ads,Prospecting,FB_Prospecting_Broad,828.52,69067,1036,34,2759.59
2025-12-01,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,516.63,43067,646,23,1851.97
2025-12-01,Meta Ads,Retargeting,FB_Retargeting_Catalog,333.49,27800,417,32,2581.26
2025-12-01,Microsoft Ads,Search,MS_Search_Brand,67.99,2825,113,5,382.9
2025-12-01,Microsoft Ads,Shopping,MS_Shopping_Feed,157.62,17533,263,7,527.55
2025-12-02,Google Ads,Search,GG_Search_Brand,201.04,4200,168,12,985.89
2025-12-02,Google Ads,Search,GG_Search_Generic,496.73,10350,414,14,1137.21
2025-12-02,Google Ads,PMax,GG_PMax_Performance,1210.29,50450,1009,69,5512.5
2025-12-02,Google Ads,Shopping,GG_Shopping_Top_Products,779.92,43333,650,50,3963.21
2025-12-02,Meta Ads,Prospecting,FB_Prospecting_Broad,855.47,71267,1069,37,2956.35
2025-12-02,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,563.51,46933,704,28,2201.85
2025-12-02,Meta Ads,Retargeting,FB_Retargeting_Catalog,295.84,24667,370,26,2075.35
2025-12-02,Microsoft Ads,Search,MS_Search_Brand,82.98,3450,138,7,562.8
2025-12-02,Microsoft Ads,Shopping,MS_Shopping_Feed,134.1,14867,223,5,391.65
2025-12-03,Google Ads,Search,GG_Search_Brand,228.22,4750,190,16,1264.56
2025-12-03,Google Ads,Search,GG_Search_Generic,591.37,12325,493,20,1597.02
2025-12-03,Google Ads,PMax,GG_PMax_Performance,1027.46,42800,856,51,4076.35
2025-12-03,Google Ads,Shopping,GG_Shopping_Top_Products,710.79,39467,592,42,3353.85
2025-12-03,Meta Ads,Prospecting,FB_Prospecting_Broad,820.94,68400,1026,34,2758.07
2025-12-03,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,574.94,47933,719,29,2307.13
2025-12-03,Meta Ads,Retargeting,FB_Retargeting_Catalog,313.97,26133,392,29,2342.64
2025-12-03,Microsoft Ads,Search,MS_Search_Brand,64.6,2700,108,4,353.34
2025-12-03,Microsoft Ads,Shopping,MS_Shopping_Feed,137.67,15267,229,5,415.23
2025-12-04,Google Ads,Search,GG_Search_Brand,204.73,4275,171,13,1038.96
2025-12-04,Google Ads,Search,GG_Search_Generic,500.47,10425,417,15,1174.35
2025-12-04,Google Ads,PMax,GG_PMax_Performance,1016.2,42350,847,50,4028.77
2025-12-04,Google Ads,Shopping,GG_Shopping_Top_Products,770.52,42800,642,49,3943.32
2025-12-04,Meta Ads,Prospecting,FB_Prospecting_Broad,733.36,61133,917,28,2246.52
2025-12-04,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,559.46,46600,699,28,2211.11
2025-12-04,Meta Ads,Retargeting,FB_Retargeting_Catalog,264.82,22067,331,21,1712.64
2025-12-04,Microsoft Ads,Search,MS_Search_Brand,70.65,2950,118,5,422.69
2025-12-04,Microsoft Ads,Shopping,MS_Shopping_Feed,150.58,16733,251,6,496.63
2025-12-05,Google Ads,Search,GG_Search_Brand,182.37,3800,152,11,851.02
2025-12-05,Google Ads,Search,GG_Search_Generic,560.11,11675,467,19,1483.93
2025-12-05,Google Ads,PMax,GG_PMax_Performance,1100.14,45850,917,60,4779.69
2025-12-05,Google Ads,Shopping,GG_Shopping_Top_Products,607.91,33800,507,32,2566.62
2025-12-05,Meta Ads,Prospecting,FB_Prospecting_Broad,661.6,55133,827,24,1883.95
2025-12-05,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,535.93,44667,670,26,2079.69
2025-12-05,Meta Ads,Retargeting,FB_Retargeting_Catalog,218.16,18200,273,15,1208.32
2025-12-05,Microsoft Ads,Search,MS_Search_Brand,65.41,2725,109,5,372.64
2025-12-05,Microsoft Ads,Shopping,MS_Shopping_Feed,118.0,13133,197,4,319.02
2025-12-06,Google Ads,Search,GG_Search_Brand,173.75,3625,145,10,804.37
2025-12-06,Google Ads,Search,GG_Search_Generic,414.63,8650,346,11,867.57
2025-12-06,Google Ads,PMax,GG_PMax_Performance,952.94,39700,794,47,3770.35
2025-12-06,Google Ads,Shopping,GG_Shopping_Top_Products,547.44,30400,456,27,2178.64
2025-12-06,Meta Ads,Prospecting,FB_Prospecting_Broad,617.28,51467,772,21,1710.38
2025-12-06,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,441.15,36733,551,19,1488.22
2025-12-06,Meta Ads,Retargeting,FB_Retargeting_Catalog,192.63,16067,241,12,987.08
2025-12-06,Microsoft Ads,Search,MS_Search_Brand,58.96,2450,98,4,317.0
2025-12-06,Microsoft Ads,Shopping,MS_Shopping_Feed,102.66,11400,171,3,253.49
2025-12-07,Google Ads,Search,GG_Search_Brand,207.91,4325,173,13,1060.02
2025-12-07,Google Ads,Search,GG_Search_Generic,568.23,11850,474,19,1480.76
2025-12-07,Google Ads,PMax,GG_PMax_Performance,1153.18,48050,961,63,5074.34
2025-12-07,Google Ads,Shopping,GG_Shopping_Top_Products,681.73,37867,568,39,3098.65
2025-12-07,Meta Ads,Prospecting,FB_Prospecting_Broad,953.09,79400,1191,46,3658.49
2025-12-07,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,590.69,49200,738,30,2428.28
2025-12-07,Meta Ads,Retargeting,FB_Retargeting_Catalog,297.26,24800,372,26,2112.47
2025-12-07,Microsoft Ads,Search,MS_Search_Brand,72.43,3025,121,5,438.99
2025-12-07,Microsoft Ads,Shopping,MS_Shopping_Feed,153.39,17067,256,6,509.58
2025-12-08,Google Ads,Search,GG_Search_Brand,250.26,5225,209,18,1479.92
2025-12-08,Google Ads,Search,GG_Search_Generic,628.3,13100,524,22,1760.91
2025-12-08,Google Ads,PMax,GG_PMax_Performance,1078.58,44950,899,55,4395.3
2025-12-08,Google Ads,Shopping,GG_Shopping_Top_Products,702.29,39000,585,40,3223.37
2025-12-08,Meta Ads,Prospecting,FB_Prospecting_Broad,767.25,63933,959,30,2385.05
2025-12-08,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,642.31,53533,803,35,2797.47
2025-12-08,Meta Ads,Retargeting,FB_Retargeting_Catalog,345.1,28733,431,34,2753.25
2025-12-08,Microsoft Ads,Search,MS_Search_Brand,81.16,3375,135,7,535.37
2025-12-08,Microsoft Ads,Shopping,MS_Shopping_Feed,154.72,17200,258,6,509.31
2025-12-09,Google Ads,Search,GG_Search_Brand,194.33,4050,162,12,924.41
2025-12-09,Google Ads,Search,GG_Search_Generic,549.92,11450,458,17,1379.58
2025-12-09,Google Ads,PMax,GG_PMax_Performance,1261.73,52550,1051,75,5963.75
2025-12-09,Google Ads,Shopping,GG_Shopping_Top_Products,722.25,40133,602,43,3427.15
2025-12-09,Meta Ads,Prospecting,FB_Prospecting_Broad,915.04,76267,1144,42,3358.11
2025-12-09,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,645.4,53800,807,36,2846.09
2025-12-09,Meta Ads,Retargeting,FB_Retargeting_Catalog,252.1,21000,315,19,1532.02
2025-12-09,Microsoft Ads,Search,MS_Search_Brand,67.8,2825,113,5,384.0
2025-12-09,Microsoft Ads,Shopping,MS_Shopping_Feed,139.32,15467,232,5,421.07
2025-12-10,Google Ads,Search,GG_Search_Brand,316.69,6600,264,26,2085.49
2025-12-10,Google Ads,Search,GG_Search_Generic,1076.53,22425,897,55,4373.74
2025-12-10,Google Ads,PMax,GG_PMax_Performance,1686.88,70300,1406,116,9247.12
2025-12-10,Google Ads,Shopping,GG_Shopping_Top_Products,1298.14,72133,1082,116,9253.02
2025-12-10,Meta Ads,Prospecting,FB_Prospecting_Broad,1368.14,114000,1710,80,6422.81
2025-12-10,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1061.39,88467,1327,81,6491.51
2025-12-10,Meta Ads,Retargeting,FB_Retargeting_Catalog,485.92,40467,607,59,4734.16
2025-12-10,Microsoft Ads,Search,MS_Search_Brand,123.16,5125,205,13,1059.64
2025-12-10,Microsoft Ads,Shopping,MS_Shopping_Feed,237.98,26467,397,13,1035.16
2025-12-11,Google Ads,Search,GG_Search_Brand,308.1,6425,257,25,2025.16
2025-12-11,Google Ads,Search,GG_Search_Generic,848.27,17675,707,36,2866.7
2025-12-11,Google Ads,PMax,GG_PMax_Performance,1659.16,69150,1383,115,9164.98
2025-12-11,Google Ads,Shopping,GG_Shopping_Top_Products,1218.25,67667,1015,105,8404.43
2025-12-11,Meta Ads,Prospecting,FB_Prospecting_Broad,1474.19,122867,1843,94,7548.18
2025-12-11,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,810.45,67533,1013,50,4010.43
2025-12-11,Meta Ads,Retargeting,FB_Retargeting_Catalog,449.81,37467,562,52,4190.22
2025-12-11,Microsoft Ads,Search,MS_Search_Brand,110.8,4625,185,11,889.27
2025-12-11,Microsoft Ads,Shopping,MS_Shopping_Feed,212.52,23600,354,11,856.56
2025-12-12,Google Ads,Search,GG_Search_Brand,311.71,6500,260,26,2074.91
2025-12-12,Google Ads,Search,GG_Search_Generic,800.76,16675,667,32,2579.54
2025-12-12,Google Ads,PMax,GG_PMax_Performance,1898.47,79100,1582,148,11820.45
2025-12-12,Google Ads,Shopping,GG_Shopping_Top_Products,1127.6,62667,940,91,7292.94
2025-12-12,Meta Ads,Prospecting,FB_Prospecting_Broad,1170.42,97533,1463,61,4914.33
2025-12-12,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,792.97,66067,991,48,3859.36
2025-12-12,Meta Ads,Retargeting,FB_Retargeting_Catalog,402.3,33533,503,43,3408.45
2025-12-12,Microsoft Ads,Search,MS_Search_Brand,95.22,3975,159,8,671.13
2025-12-12,Microsoft Ads,Shopping,MS_Shopping_Feed,220.92,24533,368,12,923.34
2025-12-13,Google Ads,Search,GG_Search_Brand,248.22,5175,207,17,1397.8
2025-12-13,Google Ads,Search,GG_Search_Generic,670.35,13975,559,24,1908.81
2025-12-13,Google Ads,PMax,GG_PMax_Performance,1465.11,61050,1221,94,7520.07
2025-12-13,Google Ads,Shopping,GG_Shopping_Top_Products,917.66,51000,765,64,5123.52
2025-12-13,Meta Ads,Prospecting,FB_Prospecting_Broad,1027.59,85600,1284,50,3977.07
2025-12-13,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,671.58,55933,839,36,2918.77
2025-12-13,Meta Ads,Retargeting,FB_Retargeting_Catalog,356.69,29733,446,35,2810.47
2025-12-13,Microsoft Ads,Search,MS_Search_Brand,89.7,3725,149,8,620.02
2025-12-13,Microsoft Ads,Shopping,MS_Shopping_Feed,153.61,17067,256,6,481.94
2025-12-14,Google Ads,Search,GG_Search_Brand,366.93,7650,306,35,2774.35
2025-12-14,Google Ads,Search,GG_Search_Generic,986.21,20550,822,47,3753.81
2025-12-14,Google Ads,PMax,GG_PMax_Performance,2051.23,85450,1709,168,13459.94
2025-12-14,Google Ads,Shopping,GG_Shopping_Top_Products,1206.01,67000,1005,102,8150.43
2025-12-14,Meta Ads,Prospecting,FB_Prospecting_Broad,1389.4,115800,1737,83,6678.67
2025-12-14,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,809.47,67467,1012,49,3954.14
2025-12-14,Meta Ads,Retargeting,FB_Retargeting_Catalog,437.64,36467,547,49,3933.89
2025-12-14,Microsoft Ads,Search,MS_Search_Brand,124.93,5200,208,14,1099.47
2025-12-14,Microsoft Ads,Shopping,MS_Shopping_Feed,219.13,24333,365,11,896.43
2025-12-15,Google Ads,Search,GG_Search_Brand,378.94,7900,316,37,2920.47
2025-12-15,Google Ads,Search,GG_Search_Generic,1053.33,21950,878,53,4206.66
2025-12-15,Google Ads,PMax,GG_PMax_Performance,1969.16,82050,1641,155,12366.15
2025-12-15,Google Ads,Shopping,GG_Shopping_Top_Products,1135.79,63067,946,90,7223.8
2025-12-15,Meta Ads,Prospecting,FB_Prospecting_Broad,1432.28,119333,1790,88,7007.45
2025-12-15,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,975.46,81267,1219,69,5555.84
2025-12-15,Meta Ads,Retargeting,FB_Retargeting_Catalog,543.77,45333,680,73,5845.92
2025-12-15,Microsoft Ads,Search,MS_Search_Brand,106.94,4450,178,10,815.33
2025-12-15,Microsoft Ads,Shopping,MS_Shopping_Feed,251.69,27933,419,14,1150.9
2025-12-16,Google Ads,Search,GG_Search_Brand,401.21,8350,334,41,3254.18
2025-12-16,Google Ads,Search,GG_Search_Generic,980.35,20425,817,46,3687.28
2025-12-16,Google Ads,PMax,GG_PMax_Performance,2171.96,90500,1810,186,14869.58
2025-12-16,Google Ads,Shopping,GG_Shopping_Top_Products,1161.8,64533,968,94,7550.41
2025-12-16,Meta Ads,Prospecting,FB_Prospecting_Broad,1253.21,104467,1567,68,5469.57
2025-12-16,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,1072.14,89333,1340,83,6637.42
2025-12-16,Meta Ads,Retargeting,FB_Retargeting_Catalog,444.58,37067,556,50,4023.93
2025-12-16,Microsoft Ads,Search,MS_Search_Brand,128.27,5350,214,14,1147.11
2025-12-16,Microsoft Ads,Shopping,MS_Shopping_Feed,270.84,30067,451,17,1321.69
2025-12-17,Google Ads,Search,GG_Search_Brand,379.88,7925,317,37,2966.1
2025-12-17,Google Ads,Search,GG_Search_Generic,821.63,17125,685,33,2674.31
2025-12-17,Google Ads,PMax,GG_PMax_Performance,1824.95,76050,1521,136,10847.29
2025-12-17,Google Ads,Shopping,GG_Shopping_Top_Products,1007.85,56000,840,73,5838.88
2025-12-17,Meta Ads,Prospecting,FB_Prospecting_Broad,1385.15,115400,1731,83,6655.08
2025-12-17,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,792.97,66067,991,48,3812.61
2025-12-17,Meta Ads,Retargeting,FB_Retargeting_Catalog,423.34,35267,529,46,3704.76
2025-12-17,Microsoft Ads,Search,MS_Search_Brand,125.18,5225,209,14,1106.04
2025-12-17,Microsoft Ads,Shopping,MS_Shopping_Feed,222.79,24733,371,12,926.66
2025-12-18,Google Ads,Search,GG_Search_Brand,351.79,7325,293,32,2589.05
2025-12-18,Google Ads,Search,GG_Search_Generic,796.09,16575,663,32,2539.03
2025-12-18,Google Ads,PMax,GG_PMax_Performance,1852.92,77200,1544,141,11241.68
2025-12-18,Google Ads,Shopping,GG_Shopping_Top_Products,1163.1,64600,969,96,7690.16
2025-12-18,Meta Ads,Prospecting,FB_Prospecting_Broad,1297.37,108133,1622,74,5931.58
2025-12-18,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,786.67,65533,983,47,3783.53
2025-12-18,Meta Ads,Retargeting,FB_Retargeting_Catalog,383.5,31933,479,39,3100.57
2025-12-18,Microsoft Ads,Search,MS_Search_Brand,100.41,4175,167,9,737.77
2025-12-18,Microsoft Ads,Shopping,MS_Shopping_Feed,239.36,26600,399,13,1067.31
2025-12-19,Google Ads,Search,GG_Search_Brand,356.39,7425,297,33,2670.08
2025-12-19,Google Ads,Search,GG_Search_Generic,922.3,19225,769,42,3366.36
2025-12-19,Google Ads,PMax,GG_PMax_Performance,1456.48,60700,1214,90,7206.46
2025-12-19,Google Ads,Shopping,GG_Shopping_Top_Products,898.17,49867,748,60,4768.27
2025-12-19,Meta Ads,Prospecting,FB_Prospecting_Broad,1430.9,119267,1789,90,7170.11
2025-12-19,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,932.36,77667,1165,65,5234.67
2025-12-19,Meta Ads,Retargeting,FB_Retargeting_Catalog,374.85,31267,469,37,2990.05
2025-12-19,Microsoft Ads,Search,MS_Search_Brand,101.01,4200,168,9,751.04
2025-12-19,Microsoft Ads,Shopping,MS_Shopping_Feed,238.34,26467,397,13,1065.82
2025-12-20,Google Ads,Search,GG_Search_Brand,266.01,5550,222,20,1595.17
2025-12-20,Google Ads,Search,GG_Search_Generic,686.66,14300,572,25,2000.55
2025-12-20,Google Ads,PMax,GG_PMax_Performance,1368.98,57050,1141,83,6628.8
2025-12-20,Google Ads,Shopping,GG_Shopping_Top_Products,1001.94,55667,835,76,6052.68
2025-12-20,Meta Ads,Prospecting,FB_Prospecting_Broad,978.19,81533,1223,45,3630.03
2025-12-20,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,766.72,63867,958,47,3751.32
2025-12-20,Meta Ads,Retargeting,FB_Retargeting_Catalog,322.81,26933,404,29,2332.23
2025-12-20,Microsoft Ads,Search,MS_Search_Brand,98.46,4100,164,9,739.95
2025-12-20,Microsoft Ads,Shopping,MS_Shopping_Feed,203.18,22600,339,10,817.33
2025-12-21,Google Ads,Search,GG_Search_Brand,199.74,4150,166,12,982.39
2025-12-21,Google Ads,Search,GG_Search_Generic,616.8,12850,514,22,1729.41
2025-12-21,Google Ads,PMax,GG_PMax_Performance,1277.0,53200,1064,77,6153.91
2025-12-21,Google Ads,Shopping,GG_Shopping_Top_Products,756.71,42067,631,47,3775.83
2025-12-21,Meta Ads,Prospecting,FB_Prospecting_Broad,834.6,69533,1043,36,2845.75
2025-12-21,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,553.41,46133,692,27,2146.17
2025-12-21,Meta Ads,Retargeting,FB_Retargeting_Catalog,307.94,25667,385,28,2258.33
2025-12-21,Microsoft Ads,Search,MS_Search_Brand,68.94,2875,115,5,399.85
2025-12-21,Microsoft Ads,Shopping,MS_Shopping_Feed,129.87,14400,216,5,371.71
2025-12-22,Google Ads,Search,GG_Search_Brand,250.82,5225,209,19,1486.22
2025-12-22,Google Ads,Search,GG_Search_Generic,687.92,14325,573,26,2089.4
2025-12-22,Google Ads,PMax,GG_PMax_Performance,1045.73,43550,871,52,4144.61
2025-12-22,Google Ads,Shopping,GG_Shopping_Top_Products,709.06,39400,591,41,3282.55
2025-12-22,Meta Ads,Prospecting,FB_Prospecting_Broad,910.54,75867,1138,41,3299.8
2025-12-22,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,520.18,43333,650,23,1876.27
2025-12-22,Meta Ads,Retargeting,FB_Retargeting_Catalog,288.62,24067,361,25,1964.34
2025-12-22,Microsoft Ads,Search,MS_Search_Brand,68.77,2875,115,5,391.3
2025-12-22,Microsoft Ads,Shopping,MS_Shopping_Feed,129.75,14400,216,5,364.86
2025-12-23,Google Ads,Search,GG_Search_Brand,198.96,4150,166,12,966.65
